amenity_id,amenity_name,park_code,park_name,park_states,park_designation,park_url
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,fiis,Fire Island National Seashore,NY,National Seashore,http://www.nps.gov/fiis/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,fols,Fort Larned National Historic Site,KS,National Historic Site,http://www.nps.gov/fols/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,foma,Fort Matanzas National Monument,FL,National Monument,http://www.nps.gov/foma/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,fomc,Fort McHenry National Monument and Historic Shrine,MD,National Monument and Historic Shrine,http://www.nps.gov/fomc/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,fomr,Fort Monroe National Monument,VA,National Monument,http://www.nps.gov/fomr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,fous,Fort Union Trading Post National Historic Site,"MT,ND",National Historic Site,http://www.nps.gov/fous/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,fova,Fort Vancouver National Historic Site,"OR,WA",National Historic Site,http://www.nps.gov/fova/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,gate,Gateway National Recreation Area,"NY,NJ",National Recreation Area,http://www.nps.gov/gate/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,glba,Glacier Bay National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/glba/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,grba,Great Basin National Park,NV,National Park,http://www.nps.gov/grba/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,grca,Grand Canyon National Park,AZ,National Park,http://www.nps.gov/grca/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,grko,Grant-Kohrs Ranch National Historic Site,MT,National Historic Site,http://www.nps.gov/grko/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,grsa,Great Sand Dunes National Park & Preserve,CO,National Park & Preserve,http://www.nps.gov/grsa/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,guis,Gulf Islands National Seashore,"FL,MS",National Seashore,http://www.nps.gov/guis/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,gumo,Guadalupe Mountains National Park,TX,National Park,http://www.nps.gov/gumo/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,gwca,George Washington Carver National Monument,MO,National Monument,http://www.nps.gov/gwca/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,hamp,Hampton National Historic Site,MD,National Historic Site,http://www.nps.gov/hamp/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,hart,Harriet Tubman National Historical Park,NY,National Historical Park,http://www.nps.gov/hart/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,hatu,Harriet Tubman Underground Railroad National Historical Park,MD,National Historical Park,http://www.nps.gov/hatu/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,hocu,Hopewell Culture National Historical Park,OH,National Historical Park,http://www.nps.gov/hocu/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,iafl,Ice Age Floods National Geologic Trail,"WA,OR,ID,MT",National Geologic Trail,http://www.nps.gov/iafl/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,indu,Indiana Dunes National Park,IN,National Park,http://www.nps.gov/indu/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,isro,Isle Royale National Park,MI,National Park,http://www.nps.gov/isro/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,jaga,James A Garfield National Historic Site,OH,National Historic Site,http://www.nps.gov/jaga/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,jame,Historic Jamestowne Part of Colonial National Historical Park,VA,Part of Colonial National Historical Park,http://www.nps.gov/jame/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,jeca,Jewel Cave National Monument,SD,National Monument,http://www.nps.gov/jeca/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,jeff,Gateway Arch National Park,MO,National Park,http://www.nps.gov/jeff/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,jica,Jimmy Carter National Historical Park,GA,National Historical Park,http://www.nps.gov/jica/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,jotr,Joshua Tree National Park,CA,National Park,http://www.nps.gov/jotr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,kala,Kalaupapa National Historical Park,HI,National Historical Park,http://www.nps.gov/kala/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,kewe,Keweenaw National Historical Park,MI,National Historical Park,http://www.nps.gov/kewe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,klgo,Klondike Gold Rush National Historical Park,AK,National Historical Park,http://www.nps.gov/klgo/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,lake,Lake Mead National Recreation Area,"AZ,NV",National Recreation Area,http://www.nps.gov/lake/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,laro,Lake Roosevelt National Recreation Area,WA,National Recreation Area,http://www.nps.gov/laro/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,lavo,Lassen Volcanic National Park,CA,National Park,http://www.nps.gov/lavo/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,lecl,Lewis & Clark National Historic Trail,"IA,ID,IL,IN,KS,KY,MO,MT,NE,ND,OH,OR,PA,SD,WA,WV",National Historic Trail,http://www.nps.gov/lecl/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,lewi,Lewis and Clark National Historical Park,"OR,WA",National Historical Park,http://www.nps.gov/lewi/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,libi,Little Bighorn Battlefield National Monument,MT,National Monument,http://www.nps.gov/libi/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,liho,Lincoln Home National Historic Site,IL,National Historic Site,http://www.nps.gov/liho/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,lowe,Lowell National Historical Park,MA,National Historical Park,http://www.nps.gov/lowe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,mabi,Marsh - Billings - Rockefeller National Historical Park,VT,National Historical Park,http://www.nps.gov/mabi/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,mana,Manassas National Battlefield Park,VA,National Battlefield Park,http://www.nps.gov/mana/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,meve,Mesa Verde National Park,CO,National Park,http://www.nps.gov/meve/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,mima,Minute Man National Historical Park,MA,National Historical Park,http://www.nps.gov/mima/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,mimi,Minuteman Missile National Historic Site,SD,National Historic Site,http://www.nps.gov/mimi/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,mnrr,Missouri National Recreational River,"SD,NE",National Recreational River,http://www.nps.gov/mnrr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,mono,Monocacy National Battlefield,MD,National Battlefield,http://www.nps.gov/mono/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,mora,Mount Rainier National Park,WA,National Park,http://www.nps.gov/mora/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,nace,National Capital Parks-East ,DC,,http://www.nps.gov/nace/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,natc,Natchez National Historical Park,MS,National Historical Park,http://www.nps.gov/natc/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,natr,Natchez Trace Parkway,"AL,MS,TN",Parkway,http://www.nps.gov/natr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,natt,Natchez Trace National Scenic Trail,"AL,MS,TN",National Scenic Trail,http://www.nps.gov/natt/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,nepe,Nez Perce National Historical Park,"ID,MT,OR,WA",National Historical Park,http://www.nps.gov/nepe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,neri,New River Gorge National Park & Preserve,WV,National Park & Preserve,http://www.nps.gov/neri/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,niob,Niobrara National Scenic River,NE,National Scenic River,http://www.nps.gov/niob/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,noca,North Cascades National Park,WA,National Park,http://www.nps.gov/noca/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,oxhi,Oxon Cove  Park & Oxon Hill Farm ,MD,,http://www.nps.gov/oxhi/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,ozar,Ozark National Scenic Riverways,MO,National Scenic Riverways,http://www.nps.gov/ozar/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,peco,Pecos National Historical Park,NM,National Historical Park,http://www.nps.gov/peco/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,pefo,Petrified Forest National Park,AZ,National Park,http://www.nps.gov/pefo/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,pete,Petersburg National Battlefield,VA,National Battlefield,http://www.nps.gov/pete/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,petr,Petroglyph National Monument,NM,National Monument,http://www.nps.gov/petr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,pinn,Pinnacles National Park,CA,National Park,http://www.nps.gov/pinn/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,pipe,Pipestone National Monument,MN,National Monument,http://www.nps.gov/pipe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,piro,Pictured Rocks National Lakeshore,MI,National Lakeshore,http://www.nps.gov/piro/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,pohe,Potomac Heritage National Scenic Trail,"DC,MD,PA,VA",National Scenic Trail,http://www.nps.gov/pohe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,pore,Point Reyes National Seashore,CA,National Seashore,http://www.nps.gov/pore/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,redw,Redwood National and State Parks,CA,National and State Parks,http://www.nps.gov/redw/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,rigr,Rio Grande Wild & Scenic River,TX,Wild & Scenic River,http://www.nps.gov/rigr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,rira,River Raisin National Battlefield Park,MI,National Battlefield Park,http://www.nps.gov/rira/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,rocr,Rock Creek Park,DC,Park,http://www.nps.gov/rocr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,romo,Rocky Mountain National Park,CO,National Park,http://www.nps.gov/romo/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,saan,San Antonio Missions National Historical Park,TX,National Historical Park,http://www.nps.gov/saan/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,safe,Santa Fe National Historic Trail,"CO,KS,MO,NM,OK",National Historic Trail,http://www.nps.gov/safe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,sahi,Sagamore Hill National Historic Site,NY,National Historic Site,http://www.nps.gov/sahi/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,sajh,San Juan Island National Historical Park,WA,National Historical Park,http://www.nps.gov/sajh/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,scbl,Scotts Bluff National Monument,NE,National Monument,http://www.nps.gov/scbl/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,seki,Sequoia & Kings Canyon National Parks,CA,National Parks,http://www.nps.gov/seki/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,slbe,Sleeping Bear Dunes National Lakeshore,MI,National Lakeshore,http://www.nps.gov/slbe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,sucr,Sunset Crater Volcano National Monument,AZ,National Monument,http://www.nps.gov/sucr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,tapr,Tallgrass Prairie National Preserve,KS,National Preserve,http://www.nps.gov/tapr/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,timu,Timucuan Ecological & Historic Preserve,FL,Ecological & Historic Preserve,http://www.nps.gov/timu/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,tule,Tule Lake National Monument,CA,National Monument,http://www.nps.gov/tule/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,tuma,Tumacácori National Historical Park,AZ,National Historical Park,http://www.nps.gov/tuma/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,tupe,Tupelo National Battlefield,MS,National Battlefield,http://www.nps.gov/tupe/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,ulsg,Ulysses S Grant National Historic Site,MO,National Historic Site,http://www.nps.gov/ulsg/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,vafo,Valley Forge National Historical Park,PA,National Historical Park,http://www.nps.gov/vafo/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,viis,Virgin Islands National Park,VI,National Park,http://www.nps.gov/viis/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,wefa,Weir Farm National Historical Park,CT,National Historical Park,http://www.nps.gov/wefa/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,whis,Whiskeytown National Recreation Area,CA,National Recreation Area,http://www.nps.gov/whis/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,wiho,William Howard Taft National Historic Site,OH,National Historic Site,http://www.nps.gov/wiho/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,wrst,Wrangell - St Elias National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/wrst/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,wupa,Wupatki National Monument,AZ,National Monument,http://www.nps.gov/wupa/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,yell,Yellowstone National Park,"ID,MT,WY",National Park,http://www.nps.gov/yell/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,yose,Yosemite National Park,CA,National Park,http://www.nps.gov/yose/
CC4A51EF-1CB8-4625-9A9B-3AC77AF2F668,Toilet - Flush,zion,Zion National Park,UT,National Park,http://www.nps.gov/zion/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,acad,Acadia National Park,ME,National Park,http://www.nps.gov/acad/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,alpo,Allegheny Portage Railroad National Historic Site,PA,National Historic Site,http://www.nps.gov/alpo/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,amis,Amistad National Recreation Area,TX,National Recreation Area,http://www.nps.gov/amis/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,apis,Apostle Islands National Lakeshore,WI,National Lakeshore,http://www.nps.gov/apis/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,arch,Arches National Park,UT,National Park,http://www.nps.gov/arch/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,asis,Assateague Island National Seashore,"MD,VA",National Seashore,http://www.nps.gov/asis/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,bela,Bering Land Bridge National Preserve,AK,National Preserve,http://www.nps.gov/bela/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,bibe,Big Bend National Park,TX,National Park,http://www.nps.gov/bibe/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,bica,Bighorn Canyon National Recreation Area,"MT,WY",National Recreation Area,http://www.nps.gov/bica/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,bith,Big Thicket National Preserve,TX,National Preserve,http://www.nps.gov/bith/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,blca,Black Canyon Of The Gunnison National Park,CO,National Park,http://www.nps.gov/blca/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,blri,Blue Ridge Parkway,"NC,VA",Parkway,http://www.nps.gov/blri/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,boaf,Boston African American National Historic Site,MA,National Historic Site,http://www.nps.gov/boaf/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,boha,Boston Harbor Islands National Recreation Area,MA,National Recreation Area,http://www.nps.gov/boha/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,bost,Boston National Historical Park,MA,National Historical Park,http://www.nps.gov/bost/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,brca,Bryce Canyon National Park,UT,National Park,http://www.nps.gov/brca/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,buff,Buffalo National River,AR,National River,http://www.nps.gov/buff/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,buov,Butterfield Overland National Historic Trail,"MO,AR,OK,TX,NM,AZ,CA",National Historic Trail,http://www.nps.gov/buov/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cabr,Cabrillo National Monument,CA,National Monument,http://www.nps.gov/cabr/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,caco,Cape Cod National Seashore,MA,National Seashore,http://www.nps.gov/caco/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,caha,Cape Hatteras National Seashore,NC,National Seashore,http://www.nps.gov/caha/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cany,Canyonlands National Park,UT,National Park,http://www.nps.gov/cany/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,care,Capitol Reef National Park,UT,National Park,http://www.nps.gov/care/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cato,Catoctin Mountain Park,MD,Park,http://www.nps.gov/cato/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cave,Carlsbad Caverns National Park,NM,National Park,http://www.nps.gov/cave/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cavo,Capulin Volcano National Monument,NM,National Monument,http://www.nps.gov/cavo/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cbpo,Chesapeake Bay ,"DC,DE,MD,NY,PA,VA,WV",,http://www.nps.gov/cbpo/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,chir,Chiricahua National Monument,AZ,National Monument,http://www.nps.gov/chir/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,chis,Channel Islands National Park,CA,National Park,http://www.nps.gov/chis/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,choh,Chesapeake & Ohio Canal National Historical Park,"DC,MD,WV",National Historical Park,http://www.nps.gov/choh/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,ciro,City Of Rocks National Reserve,ID,National Reserve,http://www.nps.gov/ciro/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,crla,Crater Lake National Park,OR,National Park,http://www.nps.gov/crla/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,crmo,Craters Of The Moon National Monument & Preserve,ID,National Monument & Preserve,http://www.nps.gov/crmo/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cure,Curecanti National Recreation Area,CO,National Recreation Area,http://www.nps.gov/cure/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,cuva,Cuyahoga Valley National Park,OH,National Park,http://www.nps.gov/cuva/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,dena,Denali National Park & Preserve,AK,National Park & Preserve,http://www.nps.gov/dena/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,deva,Death Valley National Park,"CA,NV",National Park,http://www.nps.gov/deva/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,dino,Dinosaur National Monument,"CO,UT",National Monument,http://www.nps.gov/dino/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,drto,Dry Tortugas National Park,FL,National Park,http://www.nps.gov/drto/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,elma,El Malpais National Monument,NM,National Monument,http://www.nps.gov/elma/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,ever,Everglades National Park,FL,National Park,http://www.nps.gov/ever/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,fodo,Fort Donelson National Battlefield,"KY,TN",National Battlefield,http://www.nps.gov/fodo/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,fone,Fort Necessity National Battlefield,PA,National Battlefield,http://www.nps.gov/fone/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,glac,Glacier National Park,MT,National Park,http://www.nps.gov/glac/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,glca,Glen Canyon National Recreation Area,"AZ,UT",National Recreation Area,http://www.nps.gov/glca/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,grba,Great Basin National Park,NV,National Park,http://www.nps.gov/grba/
F84C0528-0D1A-45A2-B644-B3C059B3D224,Toilet - Vault/Composting,grca,Grand Canyon National Park,AZ,National Park,http://www.nps.gov/grca/
